total_awarded_usd,recipient_name,recipient_name_raw,address,city,state,zip,entity_type,awarded_date
160805.78,"Theatre Three, Inc","Theatre Three, Inc - SVOG",2800 Routh St Ste 168,Dallas,TX,75201,Theatrical producer,2021-07-07
160534.58,Banjos to Beats Production LLC,Banjos to Beats Production LLC - SVOG,2520 Wedglea Dr.,Dallas,TX,75211,Live venue operator or promoter,2021-06-03
160462.1,PURPLE XPERIENCE,PURPLE XPERIENCE - SVOG,13115 MANSFIELD DRIVE,AUSTIN,TX,78732,Live performing arts organization operator,2021-07-22
158147.35,Bosque Arts Center,Bosque Arts Center - SVOG,215 S. College Hill Drive,Clifton,TX,76634,Live performing arts organization operator,2021-07-16
156324.23,Victoria Community Theatre Inc dba Theatre Victoria,Victoria Community Theatre Inc dba Theatre Victoria - SVOG,214 N. Main St.,Victoria,TX,77901,Live performing arts organization operator,2021-07-08
156174.75,Bull West Live inc,Bull West Live inc - SVOG,391 East las Colinas Blvd suit 130,Irving,TX,75039,Live venue operator or promoter,2021-07-10
152380.8,G&G Promotions LLC DBA Casa Blanca Ballroom,G&G Promotions LLC DBA Casa Blanca Ballroom - SVOG,6402 N Bartlett Suite 1,Laredo,TX,78041,Live venue operator or promoter,2021-06-15
151921.23,Leprechaun Productions LLC,Leprechaun Productions LLC - SVOG,2200 FM 2001,Buda,TX,78610,Live venue operator or promoter,2021-06-12
151898.46,Austin Overtures Corporation,Austin Overtures Corporation - SVOG,16104 Fisher Hollow Trail,Leander,TX,78641,Live venue operator or promoter,2021-07-03
149594.27,Temple Civic Theatre,Temple Civic Theatre - SVOG,2413 S. 13th Street,Temple,TX,76504,Live performing arts organization operator,2021-07-01
148166.65,"Simply Speaking, Inc.","Simply Speaking, Inc. - SVOG",4807 Spicewood Springs Rd Suite 1120,Austin,TX,78759,Talent representative,2021-07-10
145745,"Promising Projects, Inc.","Promising Projects, Inc. - SVOG","3001 W. Loop 250 North Suite C-105, Box #263",Midland,TX,79705,Live venue operator or promoter,2021-07-03
145398.86,Unity Theatre Company,Unity Theatre Company - SVOG,300 Church Street,Brenham,TX,77833,Theatrical producer,2021-07-14
144621.05,STATIC SOUND FORT WORTH LLC,STATIC SOUND FORT WORTH LLC - SVOG,1002 South Main Street,Fort Worth,TX,76104,Live venue operator or promoter,2021-07-06
144112.76,"Arlington Museum of Art, Inc.","Arlington Museum of Art, Inc. - SVOG",201 W Main St,Arlington,TX,76010,Museum Operator,2021-06-22
143341.7,Avista Products,Avista Products - SVOG,3363 E. Commerce 116,San Antonio,TX,78220,Live venue operator or promoter,2021-07-09
143208.4,Waco Civic Theatre,Waco Civic Theatre - SVOG,1517 Lake Air Dr,Waco,TX,76710,Live venue operator or promoter,2021-07-12
142925.18,SA Limelight LLC,SA Limelight LLC - SVOG,1515 North St Marys St,San Antonio,TX,78215,Live venue operator or promoter,2021-06-24
142489.53,Leslie Justice,Leslie Justice - SVOG,PO Box 334,Gail,TX,79738,Live venue operator or promoter,2021-06-15
141703.71,"Fort Worth Community Arts Center, Inc.","Fort Worth Community Arts Center, Inc. - SVOG",1300 Gendy St,Fort Worth,TX,76107,Museum Operator,2021-07-10
140715,ADva Entertainment and Productions,ADva Entertainment and Productions - SVOG,4301 Brinkley St.,Houston,TX,77051,Theatrical producer,2021-07-19
136922.4,City of Lewisville - Medical City Lewisville Grand Theater,City of Lewisville - Medical City Lewisville Grand Theater - SVOG,PO Box 299002,Lewisville,TX,75029,Live venue operator or promoter,2021-07-19
135875.48,Camille Players Inc.,Camille Players Inc. - SVOG,500 E Ringgold Street,BROWNSVILLE,TX,78520,Live performing arts organization operator,2021-09-23
135864.44,Visions in Rhythm (DBA - Tapestry Dance Company),Visions in Rhythm (DBA - Tapestry Dance Company) - SVOG,7325 Gaines Mill Lane,Austin,TX,78745,Live performing arts organization operator,2021-07-01
132831.18,"Vernon Plaza Theater, LLC","Vernon Plaza Theater, LLC - SVOG",1717 Cumberland St,Vernon,TX,76384,Motion picture theater operator,2021-06-19
129998.48,Houston Maritime Museum,Houston Maritime Museum - SVOG,2311 Canal Street Suite 100,Houston,TX,77003,Museum Operator,2021-07-16
129754.53,Austin Playhouse,Austin Playhouse - SVOG,2902 Oakmont Blvd,Austin,TX,78763,Live venue operator or promoter,2021-07-08
129282.42,"Turtle Creek Chorale, Inc.","Turtle Creek Chorale, Inc. - SVOG",3630 Harry Hines Blvd. Suite 306,Dallas,TX,75219,Live performing arts organization operator,2021-06-28
128640.41,Garland Summer Musicals,Garland Summer Musicals - SVOG,PO Box 462049,Garland,TX,75046,Live performing arts organization operator,2021-07-08
127541.25,Lubbock Symphony Orchestra,Lubbock Symphony Orchestra - SVOG,601 Avenue K,Lubbock,TX,79401,Live performing arts organization operator,2021-08-09
126165.63,"Irving Community Theater, Inc.","Irving Community Theater, Inc. - SVOG",222 E Irving Blvd,Irving,TX,75060,Live performing arts organization operator,2021-08-02
125266.92,"4322 Operating, LLC","4322 Operating, LLC - SVOG",8703 Allenbrook Ct,Dallas,TX,75423,Live venue operator or promoter,2021-07-17
124909.05,"Amphibian Productions, Inc.","Amphibian Productions, Inc. - SVOG",120 S. Main St.,Fort Worth,TX,76104,Theatrical producer,2021-07-13
124772.33,Bazaar Models,Bazaar Models - SVOG,4020 N. Mesa,El Paso,TX,79905,Talent representative,2021-07-12
123095.82,"Lake Country Playhouse, Inc","Lake Country Playhouse, Inc - SVOG",114 N. Johnson,Mineola,TX,75773,Live venue operator or promoter,2021-07-28
122585.78,The Magicians Agency Theatre,The Magicians Agency Theatre - SVOG,217 Alamo Plaza,San Antonio,TX,78205,Live venue operator or promoter,2021-08-10
122509.38,Dallas Historical Society,Dallas Historical Society - SVOG,PO Box 150038,Dallas,TX,75315,Museum Operator,2021-07-15
122362.25,Empire Lounge Club Inc,Empire Lounge Club Inc - SVOG,4414 Watson,TYLER,TX,75701,Live venue operator or promoter,2021-07-09
122125.09,Green Oaks Tavern LLC,Green Oaks Tavern LLC - SVOG,211 E Main Street,Humble,TX,77338,Live venue operator or promoter,2021-07-08
121569.32,DARBLY LLC,DARBLY LLC - SVOG,7800 Amelia Rd,Houston,TX,77055,Live venue operator or promoter,2021-06-22
120631.55,Texarkana Regional Arts & Humanities Council,Texarkana Regional Arts & Humanities Council - SVOG,PO Box 1171,Texarkana,TX,75504,Live venue operator or promoter,2021-07-09
120094.59,Children's Ballet of San Antonio,Children's Ballet of San Antonio - SVOG,126 West Rector Suite 120,San Antonio,TX,78216,Live performing arts organization operator,2021-07-21
119559.1,Ground Floor Theatre,Ground Floor Theatre - SVOG,979 Springdale Rd Ste 122,Austin,TX,78702,Live venue operator or promoter,2021-07-03
119369.97,"The Little Theatre of Conroe, Inc. DBA The Players Theatre Company","The Little Theatre of Conroe, Inc. DBA The Players Theatre Company - SVOG",225 Metcalf Street,Conroe,TX,77301,Live performing arts organization operator,2021-07-20
119150.47,Pivotal Agency LLC,Pivotal Agency LLC - SVOG,505 W Alpine Rd Unit A,Austin,TX,78704,Talent representative,2021-07-01
118761.52,Pink Print of Houston LLC,Pink Print of Houston LLC - SVOG,1112 southmore,Houston,TX,77017,Live venue operator or promoter,2021-11-04
118182.82,James Dick Foundation for the Performing Arts,James Dick Foundation for the Performing Arts - SVOG,248 Jaster Rd.,Round Top,TX,78954,Live performing arts organization operator,2021-08-03
117680.35,Ruby Blvd Entertainment,Ruby Blvd Entertainment - SVOG,5507 Pinnacle Oak Drive,Sachse,TX,75048,Live performing arts organization operator,2021-07-13
117396.08,"Richardson Children's Theatre, Inc","Richardson Children's Theatre, Inc - SVOG",770 N Coit #2405,Richardson,TX,75080,Live performing arts organization operator,2021-07-09
117286.27,Wichita Falls Backdoor Players,Wichita Falls Backdoor Players - SVOG,501 Indiana Ave,Wichita Falls,TX,76301,Theatrical producer,2021-08-24
117085.29,The Beltonian Theatre LLC,The Beltonian Theatre LLC - SVOG,219 E Central Ave,Belton,TX,76513,Motion picture theater operator,2021-07-01
116862.75,Stewart Schwensen Productions LLC,Stewart Schwensen Productions LLC - SVOG,5716 SETTLEMENT WAY,MCKINNEY,TX,75070,Live venue operator or promoter,2021-11-04
115583.85,"Houston Aeronautical Heritage Society, Inc.","Houston Aeronautical Heritage Society, Inc. - SVOG",8325 Travelair Street,Houston,TX,77061,Museum Operator,2021-07-13
114064.28,"Historic Paramount Theatre, Inc","Historic Paramount Theatre, Inc - SVOG",352 Cypress St,Abilene,TX,79601,Motion picture theater operator,2021-07-09
113745.45,Austin Chamber Music Center,Austin Chamber Music Center - SVOG,7600 Burnet Rd. Suite 190,Austin,TX,78757,Live performing arts organization operator,2021-07-07
112600.8,Nestor Garza III,Nestor Garza III - SVOG,804 Robin Ave Apt 2,McAllen,TX,78501,Live venue operator or promoter,2021-08-30
111838.5,Art & Drama Centre Theatre,Art & Drama Centre Theatre - SVOG,1400 Summit Ave Suite E,Plano,TX,75074,Live performing arts organization operator,2021-07-09
110969,"San Jacinto Museum of History, The","San Jacinto Museum of History, The - SVOG",One Monument Circle,La Porte,TX,77571,Museum Operator,2021-07-11
110777.42,"Sons of Hermann Home Association of Dallas, Texas","Sons of Hermann Home Association of Dallas, Texas - SVOG",3414 Elm St.,Dallas,TX,75226,Live venue operator or promoter,2021-06-18
109615.61,"SOLIDO MUSIC, LLC","SOLIDO MUSIC, LLC - SVOG",471 Acasia St,Rio Grande City,TX,78582,Live performing arts organization operator,2021-11-09
108312.72,Mario Rodriguez,Mario Rodriguez - SVOG,3017 Wentworth,Houston,TX,77004,Live venue operator or promoter,2021-06-29
108300.05,Bay Area Houston Ballet & Theatre,Bay Area Houston Ballet & Theatre - SVOG,1300 Bay Area Blvd Suite B 264,Houston,TX,77058,Live performing arts organization operator,2021-09-23
107256.28,David Whiteman Band,David Whiteman Band - SVOG,5723 Haverhill Ln,Frisco,TX,75033,Live performing arts organization operator,2021-07-06
105373.58,"Farney Entertainment, L.P.","Farney Entertainment, L.P. - SVOG",1008 South Main St.,Georgetown,TX,78626,Motion picture theater operator,2021-06-19
104689.52,"Corsicana Community Playhouse, Inc","Corsicana Community Playhouse, Inc - SVOG",119 W 6th Ave,Corsicana,TX,75110,Live performing arts organization operator,2021-07-14
103505.36,Acting Studio Productions,Acting Studio Productions - SVOG,2011 West Northwest Highway,Grapevine,TX,76051,Live venue operator or promoter,2021-07-30
103450.87,Lowbrow Palace LLC,Lowbrow Palace LLC - SVOG,111 Robinson Ave,El Paso,TX,79902,Live venue operator or promoter,2021-09-23
103114.25,Wichita Falls Symphony Orchestra,Wichita Falls Symphony Orchestra - SVOG,1300 Lamar St.,Wichita Falls,TX,76301,Live performing arts organization operator,2021-07-30
102935.64,Sundance Hall Music Ventures LLC,Sundance Hall Music Ventures LLC - SVOG,27914 State Hwy 64,Canton,TX,75103,Live venue operator or promoter,2021-08-23
102394.05,Keri L. Springs,Keri L. Springs - SVOG,147 N. Plano Rd.,Richardson,TX,75081,Live venue operator or promoter,2021-08-25
100230.42,Austin Swing Syndicate Inc,Austin Swing Syndicate Inc - SVOG,1108 Lavaca Suite 110-273,Austin,TX,78701,Live performing arts organization operator,2021-07-19
97490.67,"The House of FiFi DuBois, Inc","The House of FiFi DuBois, Inc - SVOG",123 S. Chadbourne St.,San Angelo,TX,76903,Live venue operator or promoter,2021-06-21
96178.95,Culture Arts Initiative Inc.,Culture Arts Initiative Inc. - SVOG,777 Preston Street 22M,Houston,TX,77002,Live performing arts organization operator,2021-06-18
94951.83,Chamberlain Ballet,Chamberlain Ballet - SVOG,1404 Gables Court Suite 101,Plano,TX,75075,Live performing arts organization operator,2021-07-09
93645.76,Island ETC,Island ETC - SVOG,2317 Mechanic Street,Galveston,TX,77550,Theatrical producer,2021-07-27
92870,Power House Entertainment LLC,Power House Entertainment LLC - SVOG,1004 S Saint Mary's St Suite 480G,San Antonio,TX,78205,Live venue operator or promoter,2021-08-28
91611.55,Lubbock Community Theatre INC,Lubbock Community Theatre INC - SVOG,3101 35th,LUBBOCK,TX,79413,Theatrical producer,2021-07-26
91183.29,Garland Civic Theatre,Garland Civic Theatre - SVOG,2703 National Pl,Garland,TX,75041,Live performing arts organization operator,2021-07-10
90731.31,"The Opera Company, dba El Paso Opera","The Opera Company, dba El Paso Opera - SVOG",PO Box 5106,El Paso,TX,79953,Live performing arts organization operator,2021-07-06
89945.26,"Bastrop Opera House, Inc.","Bastrop Opera House, Inc. - SVOG",711 Spring Street,Bastrop,TX,78602,Live performing arts organization operator,2021-09-14
88907.82,Capital City Mens Chorus dba Austin Gay Mens Chorus,Capital City Mens Chorus dba Austin Gay Mens Chorus - SVOG,2418 Spring Ln POB 50082,Austin,TX,78703,Live performing arts organization operator,2021-07-28
88392.78,Winnsboro Center for the Arts,Winnsboro Center for the Arts - SVOG,200 Market Street,Winnsboro,TX,75494,Live performing arts organization operator,2021-07-02
87651.08,Brandy Latrice White-Shaw,Brandy Latrice White-Shaw - SVOG,5101 Polka Pl,Killeen,TX,76542,Live venue operator or promoter,2021-07-20
85614.1,14 Pews,14 Pews - SVOG,800 Aurora Street,Houston,TX,77009,Motion picture theater operator,2021-07-15
84107.96,Theatre Company of Bryan-College Station,Theatre Company of Bryan-College Station - SVOG,"3125 S. Texas Ave., Ste 500",Bryan,TX,77802,Live performing arts organization operator,2021-07-01
83927.01,"J-JAM, LLC","J-JAM, LLC - SVOG",527 21st St. #81,Galveston,TX,77550,Live venue operator or promoter,2021-06-25
83885.04,"Wellington Ritz Theatre, Inc.","Wellington Ritz Theatre, Inc. - SVOG",902 East Avenue PO Box 202,Wellington,TX,79095,Motion picture theater operator,2021-07-03
83829.6,Greater Dallas Youth Orchestra,Greater Dallas Youth Orchestra - SVOG,3630 Harry Hines Blvd.,Dallas,TX,75219,Live performing arts organization operator,2021-07-12
82725.08,Kitchen Dog Theater Company,Kitchen Dog Theater Company - SVOG,4774 Algiers Street,Dallas,TX,75207,Theatrical producer,2021-07-16
82686.6,RedRock Saloon LLC,RedRock Saloon LLC - SVOG,123 W Woodard St,Denison,TX,75021,Live venue operator or promoter,2021-07-21
82623.8,"Chamber Music Houston, Inc.","Chamber Music Houston, Inc. - SVOG",6100 Main St MS 532,Houston,TX,77005,Live performing arts organization operator,2021-07-20
82569.38,"Emancipated Talent, LLC","Emancipated Talent, LLC - SVOG",7548 Preston Rd. #50,Frisco,TX,75034,Talent representative,2021-08-23
81910.98,Truffles Consortium Limited Liability Company,Truffles Consortium Limited Liability Company - SVOG,2607 Leakey,San Antonio,TX,78251,Theatrical producer,2021-07-02
81903.99,Ywnsic llc,Ywnsic llc - SVOG,437 McCarty Road Suite 101,San Antonio,TX,78216,Live venue operator or promoter,2021-07-14
80633.94,Stomping Ground Comedy Theater and Training Center,Stomping Ground Comedy Theater and Training Center - SVOG,1350 Manufacturing St. #109,Dallas,TX,75207,Live performing arts organization operator,2021-07-09
79377.98,4th Wall Theatre Company,4th Wall Theatre Company - SVOG,1824 Spring Street Studio 101,Houston,TX,77007,Theatrical producer,2021-07-08
79047.92,RAY WEEKS Trade Style(s): PALACE THEATRE,RAY WEEKS Trade Style(s): PALACE THEATRE - SVOG,210 Main St,Canadian,TX,79014,Motion picture theater operator,2021-07-19
79044,BIG Salsa Festival New York LLC,BIG Salsa Festival New York LLC - SVOG,12888 Queensbury Ln W434,houston,TX,77024,Live performing arts organization operator,2021-08-03
78165.68,Indigenous Cultures Institute,Indigenous Cultures Institute - SVOG,600 Boulder Bluff,San Marcos,TX,78666,Live performing arts organization operator,2021-06-27
77024.25,Richard Orsak dba Cole Theatre,Richard Orsak dba Cole Theatre - SVOG,207 E. 2nd St.,Halletsville,TX,77964,Motion picture theater operator,2021-07-06
76794,"Block89, LLC","Block89, LLC - SVOG",711 Red River St.,Austin,TX,78701,Live venue operator or promoter,2021-07-12
75897.05,Davis McLarty Agency,Davis McLarty Agency - SVOG,P.O. Box 40727,Austin,TX,78704,Talent representative,2021-07-08
74630.3,Travis Shirley Live Design,Travis Shirley Live Design - SVOG,2317 Crawford St,Houston,TX,77004,Theatrical producer,2021-07-15
71961.28,BIG Salsa Festival San Diego LLC,BIG Salsa Festival San Diego LLC - SVOG,12888 Queensbury Ln W434,houston,TX,77024,Live venue operator or promoter,2021-07-08
69225,"The Wimberley Players, Inc.","The Wimberley Players, Inc. - SVOG",450 Old Kyle RD,Wimberley,TX,78676,Live performing arts organization operator,2021-07-11
68858.98,Emmits Place,Emmits Place - SVOG,4852 Benning Drive,Houston,TX,77035,Live venue operator or promoter,2021-08-16
68679.01,LakeCities Ballet Theatre,LakeCities Ballet Theatre - SVOG,1400 Justin Road,Lewisville,TX,75077,Live performing arts organization operator,2021-09-10
68154.3,CYT Dallas Inc,CYT Dallas Inc - SVOG,1901 Long prairie Rd 220-15,Flower Mound,TX,75022,Live performing arts organization operator,2021-08-11
67921,Austin Curling Center LLC,Austin Curling Center LLC - SVOG,6218 Brodie Lane,Austin,TX,78745,Live venue operator or promoter,2021-07-23
67500,"The McMahon Group, Inc.","The McMahon Group, Inc. - SVOG",5505 Patagonia Pass,Be Cave,TX,78738,Live venue operator or promoter,2021-07-24
67338.55,Abilene Philharmonic Association,Abilene Philharmonic Association - SVOG,1102 North 3rd St. Suite C,Abilene,TX,79601,Live performing arts organization operator,2021-07-07
66811.22,Longview Symphony League,Longview Symphony League - SVOG,P.O. Box 1825,Longview,TX,75606,Live performing arts organization operator,2021-07-15
66184.54,Brazos Valley Symphony Society,Brazos Valley Symphony Society - SVOG,750 William D Fitch Pkwy Ste 430B,College Station,TX,77845,Live performing arts organization operator,2021-07-01
65068.35,BR-SHAWN INC,BR-SHAWN INC - SVOG,5905 Guhn Road,Houston,TX,77040,Live venue operator or promoter,2021-06-21
64981.75,Luga Productions LLC,Luga Productions LLC - SVOG,12923 Abide Dr.,Houston,TX,77085,Talent representative,2021-11-05
64143.48,Pearland Theatre Guild,Pearland Theatre Guild - SVOG,14803 Park Almeda Dr,Houston,TX,77047,Theatrical producer,2021-07-12
63753.55,Piney Woods Fine Arts Association,Piney Woods Fine Arts Association - SVOG,603 East Goliad Suite B,Crockett,TX,75835,Live performing arts organization operator,2021-07-23
63559.5,"Arlo Theaters, LLC","Arlo Theaters, LLC - SVOG",2712 Weisenberger St,Fort Worth,TX,76103,Motion picture theater operator,2021-07-18
62663.8,The Formula Entertainment Group LLC,The Formula Entertainment Group LLC - SVOG,14090 Southwest Fwy Ste 300,Sugar Land,TX,77478,Live venue operator or promoter,2021-10-05
62092.14,Silambam Houston,Silambam Houston - SVOG,3400 Main St. #10,Houston,TX,77002,Live venue operator or promoter,2021-06-29
61988.37,Fort Worth Classic Guitar Society,Fort Worth Classic Guitar Society - SVOG,3703 WOODED CREEK DR,FARMERS BRANCH,TX,75244,Live performing arts organization operator,2021-07-06
59627.18,"Paisley Punk Productions, Limited Liability Company","Paisley Punk Productions, Limited Liability Company - SVOG",24914 Silver Leaf St,Magnolia,TX,77355,Live venue operator or promoter,2021-07-08
59510.45,Hheventz LLC,Hheventz LLC - SVOG,710 Edward?s Dr.,Harker Heights,TX,76548,Live venue operator or promoter,2021-09-08
59476,Strange Bird Immersive LLC,Strange Bird Immersive LLC - SVOG,7026 Old Katy Rd #310,Houston,TX,77024,Live performing arts organization operator,2021-06-28
59436.9,Russian Cultural Center - Our Texas,Russian Cultural Center - Our Texas - SVOG,2337 Bissonnet,Houston,TX,77005,Live venue operator or promoter,2021-07-13
59389.2,Da Krazy Pimpz,Da Krazy Pimpz - SVOG,1755 N. Point,Eagle Pass,TX,78852,Live performing arts organization operator,2021-07-15
59094.93,Locked Out Productions LLC DBA The Comedy Arena,Locked Out Productions LLC DBA The Comedy Arena - SVOG,305 E. Virginia St. Ste #104,McKinney,TX,75069,Live venue operator or promoter,2021-07-01
59092.25,Cowtown Drive-In Productions,Cowtown Drive-In Productions - SVOG,"600 S. Main St., Ste. 200",Rhome,TX,76078,Live venue operator or promoter,2021-07-08
58766.59,Bugle Boy Foundation,Bugle Boy Foundation - SVOG,1051 N Jefferson St,La Grange,TX,78945,Live venue operator or promoter,2021-07-14
58675,Hierarchy management movement llc,Hierarchy management movement llc - SVOG,5451 Forest Springs Drive,HUMBLE,TX,77339,Live venue operator or promoter,2021-08-14
57690.62,Science Mill,Science Mill - SVOG,101 S Lady Bird Lane #38,Johnson City,TX,78636,Museum Operator,2021-07-09
57620.27,Fathom Producers LLC,Fathom Producers LLC - SVOG,26376 Magnolia Dr.,Splendora,TX,77372,Live venue operator or promoter,2021-06-25
56632.44,Quenedit Dance Theatre,Quenedit Dance Theatre - SVOG,22610 US HIGHWAY 281 N STE 221,SAN ANTONIO,TX,78258,Live performing arts organization operator,2021-06-12
56152.05,Longview ACT,Longview ACT - SVOG,313 W Tyler St,Longview,TX,75601,Live performing arts organization operator,2021-07-10
56047.28,Greater Lewisville Community Theatre dba Poco Mas Players,Greater Lewisville Community Theatre dba Poco Mas Players - SVOG,160 W Main St,Lewisville,TX,75057,Live venue operator or promoter,2021-09-24
54659.13,The University of Texas Rio Grande Valley,The University of Texas Rio Grande Valley - SVOG,1201 W. University Dr.,Edinburg,TX,78539,Live venue operator or promoter,2021-07-24
53261.45,WaterTower Theatre,WaterTower Theatre - SVOG,15650 ADDISON RD,ADDISON,TX,75001,Live performing arts organization operator,2021-07-15
51961.92,BT STUDIOS INC,BT STUDIOS INC - SVOG,82 GILLIS ST,SAN ANGELO,TX,76903,Live performing arts organization operator,2021-06-29
51938.34,Mid-Texas Symphony Society,Mid-Texas Symphony Society - SVOG,1000 W Court Street #3216,Seguin,TX,78155,Live performing arts organization operator,2021-07-08
51745.5,Indian Classical Music Circle of Austin,Indian Classical Music Circle of Austin - SVOG,PO Box 203454,Austin,TX,78720,Live performing arts organization operator,2021-09-22
50459,BIG Salsa Festival Houston LLC,BIG Salsa Festival Houston LLC - SVOG,12888 queensbury ln W434,Houston,TX,77024,Live performing arts organization operator,2021-08-16
50451.53,River Oaks Chamber Orchestra,River Oaks Chamber Orchestra - SVOG,"1934 W. Gray, Suite 311",HOUSTON,TX,77019,Live performing arts organization operator,2021-06-28
50251.73,Upstairs Club Inco,Upstairs Club Inco - SVOG,141 1/2 Oak St,Abilene,TX,79602,Live venue operator or promoter,2021-07-12
50000.81,Dallas Chamber Symphony,Dallas Chamber Symphony - SVOG,PO Box 795548,Dallas,TX,75379,Live performing arts organization operator,2021-07-13
49626.18,"Galvan Productions, LLC","Galvan Productions, LLC - SVOG",823 Congress Ave Ste 150-484,Austin,TX,78701,Live venue operator or promoter,2021-07-27
45977.73,"Austin Shakespeare Festival Company, Inc.","Austin Shakespeare Festival Company, Inc. - SVOG","81 San Marcos St, C2",Austin,TX,78702,Live performing arts organization operator,2021-07-11
45687.8,Rockwall Summer Musicals,Rockwall Summer Musicals - SVOG,PO Box 551,Rockwall,TX,75087,Live performing arts organization operator,2021-06-28
44633.02,Penfold Theatre Company,Penfold Theatre Company - SVOG,PO Box 81044,Austin,TX,78708,Theatrical producer,2021-07-03
42919.78,DML ENTERTAINMENT LLC,DML ENTERTAINMENT LLC - SVOG,7203 Spring Meadow Lane,Katy,TX,77494,Live venue operator or promoter,2021-06-19
42700,Erica Vigliante,Erica Vigliante - SVOG,10510 Tioga Dr,San Antonio,TX,78230,Live venue operator or promoter,2021-07-12
42456.26,Hot Rhythm Foundation,Hot Rhythm Foundation - SVOG,2210 Waterway Bnd,Austin,TX,78728,Live performing arts organization operator,2021-08-10
42440.34,Sam Bass Theatre Association,Sam Bass Theatre Association - SVOG,PO Box 767,Round Rock,TX,78680,Live performing arts organization operator,2021-07-21
42269.41,Classic Theatre of San Antonio,Classic Theatre of San Antonio - SVOG,PO BOX 15454,San Antonio,TX,78212,Live performing arts organization operator,2021-07-15
42018.75,American Baroque Opera Company,American Baroque Opera Company - SVOG,3630 Harry Hines Blvd Box 22,Dallas,TX,75219,Live performing arts organization operator,2021-07-06
41943.97,No Door Agency LLC,No Door Agency LLC - SVOG,804 Rutherford Place APT B,Austin,TX,78704,Talent representative,2021-10-21
41260.94,Ballet North Texas,Ballet North Texas - SVOG,"10675 E. Northwest Highway, Suite 2400",Dallas,TX,75238,Live performing arts organization operator,2021-06-28
41217.58,1989 DREAMS PRODUCTIONS,1989 DREAMS PRODUCTIONS - SVOG,6201 Bonhomme Rd 175N 175N,Houston,TX,77036,Theatrical producer,2021-07-09
40784,Dynamic Sound LLC,Dynamic Sound LLC - SVOG,5201 Mitchelldale St Suite B8,Houston,TX,77092,Live venue operator or promoter,2021-07-09
40637.93,"NHWWC, L.L.C.","NHWWC, L.L.C. - SVOG",3400 Montrose Blvd 2909,Houston,TX,77006,Talent representative,2021-06-28
40317.59,City of Dallas - Latino Cultural Center,City of Dallas - Latino Cultural Center - SVOG,2600 Live Oak Street,Dallas,TX,75204,Museum Operator,2021-07-21
39704.95,Expressions Performing Arts School and Theatre d.b.a. Our Productions,Expressions Performing Arts School and Theatre d.b.a. Our Productions - SVOG,PO Box 271483,Flower Mound,TX,75027,Live performing arts organization operator,2021-07-21
39518.18,King of Queens Entertainment,King of Queens Entertainment - SVOG,1000 E 5th st 439,Austin,TX,78702,Talent representative,2021-08-03
38967,DNAWORKS LLC,DNAWORKS LLC - SVOG,1617 Park Place Ave Suite 110-2,Fort Worth,TX,76110,Live performing arts organization operator,2021-07-15
38559.6,Gilmer Civic Center,Gilmer Civic Center - SVOG,1218 US Hwy 271 N 1218 US Hwy 271 N,Gilmer,TX,75644,Live venue operator or promoter,2021-09-08
38540,Flamenco Fever,Flamenco Fever - SVOG,"505 S Willomet Ave DALLAS, TX 75208",Dallas,TX,75208,Live performing arts organization operator,2021-07-08
37434.91,City of Greenville,City of Greenville - SVOG,2821 Washington,Greenville,TX,75401,Live venue operator or promoter,2021-07-10
37268.95,Friends of the Old Town Theatre,Friends of the Old Town Theatre - SVOG,1023 12th ST,Huntsville,TX,77340,Live performing arts organization operator,2021-06-29
36823.05,SKRJ LLC DBA Viva's Lounge,SKRJ LLC DBA Viva's Lounge - SVOG,"1350 Manufacturing St., Suite 120",Dallas,TX,75207,Live venue operator or promoter,2021-06-21
36204.19,Teatro Hispano de Dallas,Teatro Hispano de Dallas - SVOG,"1230 River Bend Drive, Suite 111",Dallas,TX,75247,Live performing arts organization operator,2021-08-12
36090.51,Texas Salsa Congress,Texas Salsa Congress - SVOG,5535 Memorial Dr Ste F Box 900,Houston,TX,77007,Live venue operator or promoter,2021-07-15
35662.32,Irving Symphony Orchestra Association Inc.,Irving Symphony Orchestra Association Inc. - SVOG,225 E John Carpenter Fwy Suite 120,Irving,TX,75062,Live performing arts organization operator,2021-07-12
35571.65,Access ATX LLC dba Twisted Texas Tour,Access ATX LLC dba Twisted Texas Tour - SVOG,7421 Burnet Road Unit 530,Austin,TX,78757,Live venue operator or promoter,2021-06-19
35214,RAGNARS ON THE COMPOUND LLC,RAGNARS ON THE COMPOUND LLC - SVOG,6900 RANCH ROAD 12 STE C,SAN MARCOS,TX,78666,Live venue operator or promoter,2021-06-18
34832.9,Cara Mía Theatre Co.,Cara Mía Theatre Co. - SVOG,3630 Harry Hines Blvd.,Dallas,TX,75219,Live performing arts organization operator,2021-06-28
33928.45,Jorge A Elizondo,Jorge A Elizondo - SVOG,1216 N.16th Street,Mcallen,TX,78501,Live venue operator or promoter,2021-06-17
32098.95,Erik Leeland Carter,Erik Leeland Carter - SVOG,5438 Winding Way Drive,Houston,TX,77091,Talent representative,2021-07-02
31834,"Upstage Arts, Inc","Upstage Arts, Inc - SVOG",4027 Manorfield Drive,Seabrook,TX,77586,Live performing arts organization operator,2021-07-13
30817.45,"Communion Coworking, LLC","Communion Coworking, LLC - SVOG",514 Lockwood Drive,Richardson,TX,75080,Live venue operator or promoter,2021-07-10
